Month,Peak Players,#Gain In Players,% Gain in Players,Average # of Players,Avg % Gain of Players,Twitch Peak Viewers,YearMonth,date,price,volume,elasticity,percent_change_7_days,percent_change_1_day,US_Holiday,item_name
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,37.38,3.0,33.06631836515769,0.2628614344724159,-5.172632486871799,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,36.945,8.0,16.92538861554204,-0.9039214634407924,-6.276161242040633,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,33.941,2.0,7.851717946791429,-8.961429107880463,-13.896851771988114,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,37.76,3.0,53.29631361595611,1.2821200579368102,-4.208630355919732,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,37.07,4.0,23.906312309788387,-0.5686390215117113,-5.959055277911659,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,38.823,2.0,-78.89549140999627,4.133361944101723,-1.5119612369669362,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,37.757,3.0,53.040129515911275,1.2740732793305118,-4.216240899058827,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,39.285,12.0,-19.106139010116006,5.372565849471596,-0.33993759354626035,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,36.926,2.0,23.958582537801444,-0.9548843946140082,-6.324361348588233,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,38.355,4.0,1200.1211625432113,2.878064481519233,-2.6992059666658212,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,35.0,1.0,10.831281332496783,-6.120916259857295,-11.210330043887458,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,37.67,3.0,46.551058073977444,1.0407166997478816,-4.436946650092583,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,38.431,1.0,-734.1596919058186,3.081916206212116,-2.5064055404754044,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,37.68,1.0,52.23352889894676,1.067539295102203,-4.41157817296227,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,38.651,5.0,-109.62059358415483,3.6720133040073146,-1.948299043608396,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,38.0,1.0,96.09070145202014,1.9258623464406512,-3.599786904792098,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,38.062,2.0,109.2468002546676,2.092162437637469,-3.442502346584133,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,37.92,5.0,64.1587153965133,1.711281583606044,-3.8027347218346366,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,38.098,4.0,110.71020942237945,2.188723780913048,-3.351175828914985,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,37.72,1.0,55.39384705673266,1.1748296765195065,-4.3101042644410015,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-14,38.7,2.0,-109.32720461317824,3.8034440212435126,-1.8239935056698398,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,37.07,5.0,23.734577878661803,-4.897508915056823,-3.5690130586337854,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,37.75,2.0,65.60526223258928,-3.152979809641087,-1.800114458144738,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,38.436,3.0,-200.76907768265045,-1.393057800354035,-0.015607928827845136,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,36.998,2.0,26.95106795410347,-5.082223761512614,-3.7563082045679272,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,36.115,2.0,15.930106377581259,-7.347546114574508,-6.053275063732371,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,37.1,3.0,27.64164112392083,-4.820544395700243,-3.4909734144945603,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,38.891,4.0,-49.49430718503687,-0.22576259011262723,1.1679933406170284,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,39.04,3.0,-42.39394675847232,0.15649452269170563,1.5555902398418369,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,36.221,4.0,14.864750494797333,-7.075604812847951,-5.777534987773798,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,37.2,3.0,30.214581885480563,-4.563995997844985,-3.230841267363814,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,37.08,5.0,23.933306522511618,-4.871854075271302,-3.542999843920717,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,37.08,1.0,30.424206430855985,-4.871854075271302,-3.542999843920717,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,39.534,3.0,-25.76859336385589,1.4238436080966668,2.840643046667704,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,36.8,1.0,24.64610369490967,-5.5901895892660205,-4.271369855886798,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,37.012,3.0,25.714663316100665,-5.046306985812871,-3.7198897039696157,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,37.0,5.0,22.430808622354345,-5.077092793555503,-3.751105561625306,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,37.851,3.0,76.67978453124067,-2.893865927807281,-1.5373809895426904,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,38.236,2.0,897.6351021017392,-1.9061545960645532,-0.5358722230893374,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,39.504,2.0,-27.973324884230173,1.3468790887400872,2.762603402528478,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-15,37.06,1.0,29.92311638664464,-4.923163754842343,-3.5950262733468548,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,37.494,3.0,43.513245197156905,-2.5395752644849288,1.1437820339897478,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,37.68,6.0,46.61907268671551,-2.0560942008265886,1.6455354734286471,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,37.405,4.0,36.19266506880731,-2.770918354084883,0.9036957108173748,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,36.64,1.0,22.765281754109402,-4.7594291804216065,-1.159967628810358,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,37.501,3.0,43.93371712664732,-2.521379740583814,1.16266522794712,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,36.57,7.0,14.070972672838362,-4.9413844194328105,-1.348799568384138,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,37.14,3.0,29.32161760790942,-3.4597489017701544,0.1888319395737801,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,37.439,2.0,43.18255916193106,-2.6825400951365874,0.9954140814674933,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,37.634,2.0,57.420811623972725,-2.1756647864625207,1.521445913137308,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,37.742,4.0,61.42385470322011,-1.8949338462738146,1.8127866199082736,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,44.781,2.0,-5.180165417020709,16.40196511658133,20.801186943620174,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,38.071,2.0,219.9324237096901,-1.0397442229211578,2.700296735905038,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,38.147,2.0,433.11378728821796,-0.8421928205661358,2.9053142702994283,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,37.229,4.0,29.799784989973197,-3.2284058121701995,0.42891826274615297,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,39.445,2.0,-27.844576963634246,2.531777182813038,6.406797949824656,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,39.0,1.0,-46.59507866343468,1.3750617348132452,5.206366333962772,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,39.29,1.0,-33.90236885255181,2.128876296431085,5.98867008362557,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,39.83,1.0,-22.493072746645055,3.532530997374651,7.4453736174804375,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,37.87,4.0,83.54569888838482,-1.5622156949390427,2.1580793094146133,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,38.515,3.0,-109.89857602674036,0.11437186452133824,3.89803075263016,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,32.733,1.0,6.571296242571054,-14.915130877804062,-11.699487456164023,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-16,38.991,3.0,-41.57022514927829,1.351667489797518,5.182087941731857,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,38.371,1.0,-159.0222232768282,3.175584834632978,2.3390409132127874,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,36.7,3.0,21.56668705151773,-1.317558483463283,-2.117672160879066,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,36.746,1.0,25.59334215711069,-1.1938693197095873,-1.9949858644049652,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,38.315,4.0,-170.47715659794034,3.0250067222371606,2.1896836827225634,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,37.588,2.0,60.06822691797937,1.070180155955911,0.2507067797514301,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,38.483,3.0,-92.4454955922629,3.4767410594245747,2.6377553741931967,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,38.642,3.0,-62.82714222372544,3.9042753428341097,3.06182322504935,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,37.082,3.0,29.31161234437794,-0.29040064533475934,-1.0988424814636983,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,37.364,4.0,36.915051994331236,0.4678677063726795,-0.346722142209427,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,37.804,4.0,84.4462527490253,1.6509814466254487,0.8267989544993927,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,38.236,2.0,-371.10787281821223,2.812584027964505,1.9789833039952989,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,36.35,3.0,17.3631823904534,-2.25867168593707,-3.0511548514428934,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,36.963,2.0,28.32574556035417,-0.610379134175845,-1.4162265962553977,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,37.473,1.0,53.2515177716488,0.7609572465716624,-0.05600896143383154,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,37.8,1.0,103.6187796748802,1.640225867168592,0.8161305808929358,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,37.78,1.0,97.95230126675466,1.586447969884387,0.762788712860728,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,37.614,3.0,58.638357168024726,1.1400914224253818,0.3200512081933041,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,37.907,2.0,140.33516603326314,1.9279376176391472,1.101509574865303,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,37.193,3.0,32.72664532471338,0.008066684592632736,-0.8027951138848934,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-17,36.63,4.0,19.03869619039618,-1.5057811239580403,-2.3043686989918313,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,36.446,5.0,16.246733787140663,-5.029184907233687,-5.016809569727148,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,37.66,3.0,85.57743144040748,-1.8657494267250396,-1.8529618722472847,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,36.71,3.0,23.355971262551556,-4.341254951011041,-4.3287899715931335,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,35.73,4.0,12.252696610192638,-6.8949343339587275,-6.882802116181505,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,37.906,6.0,208.11233366454601,-1.2247237856993924,-1.2118527012587719,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,36.548,6.0,15.67290215395603,-4.763393787784021,-4.750983815902635,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,37.614,3.0,75.79958284065928,-1.9856160100062552,-1.9728440749524507,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,37.512,4.0,55.52321852728176,-2.251407129455903,-2.2386698287769455,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,38.19,3.0,-175.99141898299325,-0.4846779237023138,-0.47171040629643346,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,36.8,9.0,12.75483820068198,-4.106733375026059,-4.09423783586564,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,36.76,3.0,24.28530324021152,-4.210965186574942,-4.1984832295223065,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,36.86,1.0,30.707854069874205,-3.9503856577027263,-3.937869745380633,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,36.88,3.0,26.849297951478004,-3.898269751928276,-3.8857470485522914,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,34.924,2.0,10.676068044504056,-8.995205336668748,-8.983346798363353,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,36.76,1.0,28.264128614687635,-4.210965186574942,-4.1984832295223065,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,37.191,5.0,30.907364445352677,-3.0878674171356977,-3.075239112871699,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,36.77,3.0,24.480115555631247,-4.184907233687707,-4.172421881108126,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,35.635,2.0,13.863288559973634,-7.142484886387325,-7.130384926116087,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,38.465,1.0,-79.2076360776465,0.23191578069628346,0.24497667509317242,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,35.65,1.0,15.007480781381124,-7.103397957056491,-7.091292903494836,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-18,36.83,1.0,29.93148830036784,-4.0285595163643935,-4.016053790623137,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-19,37.236,5.0,34.92524856893932,-0.9496448806958913,2.167590407726497,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-19,37.25,4.0,39.61734448208218,-0.9124039049823198,2.20600340229381,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-19,38.73,4.0,-33.96890259780353,3.0244992418801195,6.2668056851231935,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-19,38.219,1.0,-123.21998912497757,1.665203628335056,4.86473138341657,False,AWP | Neo-Noir (Factory New)
December 2023,"1,255,172","+91,784",+7.9%,"774,082",+8.5%,"301,070",2023-12,2023-12-19,38.962,1.0,-34.230610483246444,3.6416354108477633,6.90336388080998,False,AWP | Neo-Noir (Factory New)
